"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"1299000","0.2060757428407669","0.2060757428407669","0.2060757428407669","2597","2597","2597"
"1299500","0.10468102246522903","0.10468102246522903","0.10468102246522903","2598","2598","2598"
"1300000","0.1726655513048172","0.1726655513048172","0.1726655513048172","2599","2599","2599"
"1300500","0.27496445178985596","0.27496445178985596","0.27496445178985596","2600","2600","2600"
"1301000","0.14397260546684265","0.14397260546684265","0.14397260546684265","2601","2601","2601"
"1301500","0.3025028109550476","0.3025028109550476","0.3025028109550476","2602","2602","2602"
"1302000","0.19589976966381073","0.19589976966381073","0.19589976966381073","2603","2603","2603"
"1302500","0.30392229557037354","0.30392229557037354","0.30392229557037354","2604","2604","2604"
"1303000","0.14181652665138245","0.14181652665138245","0.14181652665138245","2605","2605","2605"
"1303500","0.35726335644721985","0.35726335644721985","0.35726335644721985","2606","2606","2606"
"1304000","0.22886376082897186","0.22886376082897186","0.22886376082897186","2607","2607","2607"
"1304500","0.3582005500793457","0.3582005500793457","0.3582005500793457","2608","2608","2608"
"1305000","0.19911272823810577","0.19911272823810577","0.19911272823810577","2609","2609","2609"
"1305500","0.15182100236415863","0.15182100236415863","0.15182100236415863","2610","2610","2610"
"1306000","0.17397156357765198","0.17397156357765198","0.17397156357765198","2611","2611","2611"
"1306500","0.18315406143665314","0.18315406143665314","0.18315406143665314","2612","2612","2612"
"1307000","0.1582076996564865","0.1582076996564865","0.1582076996564865","2613","2613","2613"
"1307500","0.15100671350955963","0.15100671350955963","0.15100671350955963","2614","2614","2614"
"1308000","0.14070257544517517","0.14070257544517517","0.14070257544517517","2615","2615","2615"
"1308500","0.12818577885627747","0.12818577885627747","0.12818577885627747","2616","2616","2616"
"1309000","0.25421518087387085","0.25421518087387085","0.25421518087387085","2617","2617","2617"
"1309500","0.2231718897819519","0.2231718897819519","0.2231718897819519","2618","2618","2618"
"1310000","0.17747719585895538","0.17747719585895538","0.17747719585895538","2619","2619","2619"
"1310500","0.2172962874174118","0.2172962874174118","0.2172962874174118","2620","2620","2620"
"1311000","0.13516779243946075","0.13516779243946075","0.13516779243946075","2621","2621","2621"
"1311500","0.1885838806629181","0.1885838806629181","0.1885838806629181","2622","2622","2622"
"1312000","0.13612565398216248","0.13612565398216248","0.13612565398216248","2623","2623","2623"
"1312500","0.18333843350410461","0.18333843350410461","0.18333843350410461","2624","2624","2624"
"1313000","0.12012733519077301","0.12012733519077301","0.12012733519077301","2625","2625","2625"
"1313500","0.2935926616191864","0.2935926616191864","0.2935926616191864","2626","2626","2626"
"1314000","0.1772722601890564","0.1772722601890564","0.1772722601890564","2627","2627","2627"
"1314500","0.22495844960212708","0.22495844960212708","0.22495844960212708","2628","2628","2628"
"1315000","0.1736067831516266","0.1736067831516266","0.1736067831516266","2629","2629","2629"
"1315500","0.19226205348968506","0.19226205348968506","0.19226205348968506","2630","2630","2630"
"1316000","0.14261744916439056","0.14261744916439056","0.14261744916439056","2631","2631","2631"
"1316500","0.3039970099925995","0.3039970099925995","0.3039970099925995","2632","2632","2632"
"1317000","0.2660561203956604","0.2660561203956604","0.2660561203956604","2633","2633","2633"
"1317500","0.16886387765407562","0.16886387765407562","0.16886387765407562","2634","2634","2634"
"1318000","0.23676377534866333","0.23676377534866333","0.23676377534866333","2635","2635","2635"
"1318500","0.20718900859355927","0.20718900859355927","0.20718900859355927","2636","2636","2636"
"1319000","0.1427072435617447","0.1427072435617447","0.1427072435617447","2637","2637","2637"
"1319500","0.2572864294052124","0.2572864294052124","0.2572864294052124","2638","2638","2638"
"1320000","0.23604221642017365","0.23604221642017365","0.23604221642017365","2639","2639","2639"
"1320500","0.09480544924736023","0.09480544924736023","0.09480544924736023","2640","2640","2640"
"1321000","0.33691275119781494","0.33691275119781494","0.33691275119781494","2641","2641","2641"
"1321500","0.17976415157318115","0.17976415157318115","0.17976415157318115","2642","2642","2642"
"1322000","0.15918958187103271","0.15918958187103271","0.15918958187103271","2643","2643","2643"
"1322500","0.09227197617292404","0.09227197617292404","0.09227197617292404","2644","2644","2644"
"1323000","0.29864710569381714","0.29864710569381714","0.29864710569381714","2645","2645","2645"
"1323500","0.2555285692214966","0.2555285692214966","0.2555285692214966","2646","2646","2646"
"1324000","0.3372483253479004","0.3372483253479004","0.3372483253479004","2647","2647","2647"
"1324500","0.187958225607872","0.187958225607872","0.187958225607872","2648","2648","2648"
"1325000","0.28774505853652954","0.28774505853652954","0.28774505853652954","2649","2649","2649"
"1325500","0.19638529419898987","0.19638529419898987","0.19638529419898987","2650","2650","2650"
"1326000","0.15683771669864655","0.15683771669864655","0.15683771669864655","2651","2651","2651"
"1326500","0.21581532061100006","0.21581532061100006","0.21581532061100006","2652","2652","2652"
"1327000","0.25277677178382874","0.25277677178382874","0.25277677178382874","2653","2653","2653"
"1327500","0.37791651487350464","0.37791651487350464","0.37791651487350464","2654","2654","2654"
"1328000","0.10194409638643265","0.10194409638643265","0.10194409638643265","2655","2655","2655"
"1328500","0.1936236321926117","0.1936236321926117","0.1936236321926117","2656","2656","2656"
"1329000","0.22495844960212708","0.22495844960212708","0.22495844960212708","2657","2657","2657"
"1329500","0.1404215395450592","0.1404215395450592","0.1404215395450592","2658","2658","2658"
"1330000","0.1806183010339737","0.1806183010339737","0.1806183010339737","2659","2659","2659"
"1330500","0.2731683552265167","0.2731683552265167","0.2731683552265167","2660","2660","2660"
"1331000","0.43731778860092163","0.43731778860092163","0.43731778860092163","2661","2661","2661"
"1331500","0.16928373277187347","0.16928373277187347","0.16928373277187347","2662","2662","2662"
"1332000","0.27256202697753906","0.27256202697753906","0.27256202697753906","2663","2663","2663"
"1332500","0.14051522314548492","0.14051522314548492","0.14051522314548492","2664","2664","2664"
"1333000","0.17618942260742188","0.17618942260742188","0.17618942260742188","2665","2665","2665"
"1333500","0.29157501459121704","0.29157501459121704","0.29157501459121704","2666","2666","2666"
"1334000","0.10831078141927719","0.10831078141927719","0.10831078141927719","2667","2667","2667"
"1334500","0.20367993414402008","0.20367993414402008","0.20367993414402008","2668","2668","2668"
"1335000","0.2185451090335846","0.2185451090335846","0.2185451090335846","2669","2669","2669"
"1335500","0.14098361134529114","0.14098361134529114","0.14098361134529114","2670","2670","2670"
"1336000","0.1987212896347046","0.1987212896347046","0.1987212896347046","2671","2671","2671"
"1336500","0.14051522314548492","0.14051522314548492","0.14051522314548492","2672","2672","2672"
"1337000","0.15382550656795502","0.15382550656795502","0.15382550656795502","2673","2673","2673"
"1337500","0.15454381704330444","0.15454381704330444","0.15454381704330444","2674","2674","2674"
"1338000","0.13496306538581848","0.13496306538581848","0.13496306538581848","2675","2675","2675"
"1338500","0.1737314611673355","0.1737314611673355","0.1737314611673355","2676","2676","2676"
"1339000","0.18822692334651947","0.18822692334651947","0.18822692334651947","2677","2677","2677"
"1339500","0.2935260534286499","0.2935260534286499","0.2935260534286499","2678","2678","2678"
"1340000","0.18276746571063995","0.18276746571063995","0.18276746571063995","2679","2679","2679"
"1340500","0.20334912836551666","0.20334912836551666","0.20334912836551666","2680","2680","2680"
"1341000","0.3217492699623108","0.3217492699623108","0.3217492699623108","2681","2681","2681"
"1341500","0.12119622528553009","0.12119622528553009","0.12119622528553009","2682","2682","2682"
"1342000","0.2969187796115875","0.2969187796115875","0.2969187796115875","2683","2683","2683"
"1342500","0.2814905047416687","0.2814905047416687","0.2814905047416687","2684","2684","2684"
"1343000","0.2863764464855194","0.2863764464855194","0.2863764464855194","2685","2685","2685"
"1343500","0.19554933905601501","0.19554933905601501","0.19554933905601501","2686","2686","2686"
"1344000","0.2094302624464035","0.2094302624464035","0.2094302624464035","2687","2687","2687"
"1344500","0.23607607185840607","0.23607607185840607","0.23607607185840607","2688","2688","2688"
"1345000","0.2724877595901489","0.2724877595901489","0.2724877595901489","2689","2689","2689"
"1345500","0.15092691779136658","0.15092691779136658","0.15092691779136658","2690","2690","2690"
"1346000","0.23733747005462646","0.23733747005462646","0.23733747005462646","2691","2691","2691"
"1346500","0.15128862857818604","0.15128862857818604","0.15128862857818604","2692","2692","2692"
"1347000","0.3677670955657959","0.3677670955657959","0.3677670955657959","2693","2693","2693"
"1347500","0.2605527639389038","0.2605527639389038","0.2605527639389038","2694","2694","2694"
"1348000","0.2347794771194458","0.2347794771194458","0.2347794771194458","2695","2695","2695"
"1348500","0.2503858804702759","0.2503858804702759","0.2503858804702759","2696","2696","2696"
"1349000","0.2638534605503082","0.2638534605503082","0.2638534605503082","2697","2697","2697"
"1349500","0.3487347960472107","0.3487347960472107","0.3487347960472107","2698","2698","2698"
"1350000","0.1366947442293167","0.1366947442293167","0.1366947442293167","2699","2699","2699"
"1350500","0.16543525457382202","0.16543525457382202","0.16543525457382202","2700","2700","2700"
"1351000","0.1472761183977127","0.1472761183977127","0.1472761183977127","2701","2701","2701"
"1351500","0.2840103209018707","0.2840103209018707","0.2840103209018707","2702","2702","2702"
"1352000","0.3018655776977539","0.3018655776977539","0.3018655776977539","2703","2703","2703"
"1352500","0.22530564665794373","0.22530564665794373","0.22530564665794373","2704","2704","2704"
"1353000","0.20408791303634644","0.20408791303634644","0.20408791303634644","2705","2705","2705"
"1353500","0.2820412814617157","0.2820412814617157","0.2820412814617157","2706","2706","2706"
"1354000","0.18581746518611908","0.18581746518611908","0.18581746518611908","2707","2707","2707"
"1354500","0.1716308742761612","0.1716308742761612","0.1716308742761612","2708","2708","2708"
"1355000","0.3297461271286011","0.3297461271286011","0.3297461271286011","2709","2709","2709"
"1355500","0.14328062534332275","0.14328062534332275","0.14328062534332275","2710","2710","2710"
"1356000","0.42794668674468994","0.42794668674468994","0.42794668674468994","2711","2711","2711"
"1356500","0.2251095324754715","0.2251095324754715","0.2251095324754715","2712","2712","2712"
"1357000","0.1286049634218216","0.1286049634218216","0.1286049634218216","2713","2713","2713"
"1357500","0.17645250260829926","0.17645250260829926","0.17645250260829926","2714","2714","2714"
"1358000","0.17490118741989136","0.17490118741989136","0.17490118741989136","2715","2715","2715"
"1358500","0.1395784616470337","0.1395784616470337","0.1395784616470337","2716","2716","2716"
"1359000","0.20099027454853058","0.20099027454853058","0.20099027454853058","2717","2717","2717"
"1359500","0.18342983722686768","0.18342983722686768","0.18342983722686768","2718","2718","2718"
"1360000","0.17385612428188324","0.17385612428188324","0.17385612428188324","2719","2719","2719"
"1360500","0.20552603900432587","0.20552603900432587","0.20552603900432587","2720","2720","2720"
"1361000","0.27596017718315125","0.27596017718315125","0.27596017718315125","2721","2721","2721"
"1361500","0.1937466412782669","0.1937466412782669","0.1937466412782669","2722","2722","2722"
"1362000","0.29020750522613525","0.29020750522613525","0.29020750522613525","2723","2723","2723"
"1362500","0.15114305913448334","0.15114305913448334","0.15114305913448334","2724","2724","2724"
"1363000","0.3000178933143616","0.3000178933143616","0.3000178933143616","2725","2725","2725"
"1363500","0.3216807246208191","0.3216807246208191","0.3216807246208191","2726","2726","2726"
"1364000","0.14102202653884888","0.14102202653884888","0.14102202653884888","2727","2727","2727"
"1364500","0.08097965270280838","0.08097965270280838","0.08097965270280838","2728","2728","2728"
"1365000","0.20108525454998016","0.20108525454998016","0.20108525454998016","2729","2729","2729"
"1365500","0.25598791241645813","0.25598791241645813","0.25598791241645813","2730","2730","2730"
"1366000","0.25098609924316406","0.25098609924316406","0.25098609924316406","2731","2731","2731"
"1366500","0.15789102017879486","0.15789102017879486","0.15789102017879486","2732","2732","2732"
"1367000","0.3621407747268677","0.3621407747268677","0.3621407747268677","2733","2733","2733"
"1367500","0.3696352243423462","0.3696352243423462","0.3696352243423462","2734","2734","2734"
"1368000","0.17240937054157257","0.17240937054157257","0.17240937054157257","2735","2735","2735"
